Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Voralberg ,29/09/2020,Austria,16,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,30/09/2020,Austria,21,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,01/10/2020,Austria,56,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,02/10/2020,Austria,52,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,03/10/2020,Austria,36,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,04/10/2020,Austria,40,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,05/10/2020,Austria,29,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,06/10/2020,Austria,42,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,07/10/2020,Austria,38,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,08/10/2020,Austria,47,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,09/10/2020,Austria,61,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,10/10/2020,Austria,66,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,11/10/2020,Austria,66,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,12/10/2020,Austria,55,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,13/10/2020,Austria,22,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,14/10/2020,Austria,92,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,15/10/2020,Austria,137,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,16/10/2020,Austria,95,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,17/10/2020,Austria,116,1,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,18/10/2020,Austria,116,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,19/10/2020,Austria,76,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,20/10/2020,Austria,64,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,21/10/2020,Austria,176,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,22/10/2020,Austria,169,0,500,250,500,0,500,250,500,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,23/10/2020,Austria,256,0,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,24/10/2020,Austria,242,0,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,25/10/2020,Austria,96,3,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,26/10/2020,Austria,180,0,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,27/10/2020,Austria,268,1,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,28/10/2020,Austria,169,0,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,29/10/2020,Austria,340,1,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,30/10/2020,Austria,422,1,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,31/10/2020,Austria,274,3,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,01/11/2020,Austria,389,1,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,1,1,0
Voralberg ,02/11/2020,Austria,293,4,500,250,12,0,500,250,12,0,3,1,0,0,0,0,0,0,0,0
Voralberg ,03/11/2020,Austria,433,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,04/11/2020,Austria,504,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,05/11/2020,Austria,382,0,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,06/11/2020,Austria,483,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,07/11/2020,Austria,409,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,08/11/2020,Austria,367,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,09/11/2020,Austria,414,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,10/11/2020,Austria,536,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,11/11/2020,Austria,365,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,12/11/2020,Austria,803,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,13/11/2020,Austria,357,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,14/11/2020,Austria,361,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,15/11/2020,Austria,254,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,16/11/2020,Austria,300,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,17/11/2020,Austria,302,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,18/11/2020,Austria,466,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,19/11/2020,Austria,324,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,20/11/2020,Austria,321,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,21/11/2020,Austria,326,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,22/11/2020,Austria,110,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,23/11/2020,Austria,89,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,24/11/2020,Austria,158,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,25/11/2020,Austria,309,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,26/11/2020,Austria,236,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,27/11/2020,Austria,202,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,28/11/2020,Austria,103,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,29/11/2020,Austria,91,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,30/11/2020,Austria,64,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,01/12/2020,Austria,173,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,02/12/2020,Austria,148,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,03/12/2020,Austria,118,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,04/12/2020,Austria,183,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,05/12/2020,Austria,243,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,06/12/2020,Austria,186,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,07/12/2020,Austria,133,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,08/12/2020,Austria,79,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,09/12/2020,Austria,127,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,10/12/2020,Austria,150,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,11/12/2020,Austria,105,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,12/12/2020,Austria,149,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,13/12/2020,Austria,102,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,14/12/2020,Austria,53,0,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,15/12/2020,Austria,130,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,16/12/2020,Austria,115,0,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,17/12/2020,Austria,121,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,18/12/2020,Austria,102,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,19/12/2020,Austria,121,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,20/12/2020,Austria,78,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,21/12/2020,Austria,61,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,22/12/2020,Austria,105,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,23/12/2020,Austria,230,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Voralberg ,24/12/2020,Austria,40,3,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Voralberg ,25/12/2020,Austria,68,0,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Voralberg ,26/12/2020,Austria,26,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,27/12/2020,Austria,99,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,28/12/2020,Austria,87,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,29/12/2020,Austria,214,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,30/12/2020,Austria,164,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,31/12/2020,Austria,73,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,01/01/2021,Austria,86,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,02/01/2021,Austria,27,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,03/01/2021,Austria,149,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,04/01/2021,Austria,111,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,05/01/2021,Austria,104,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,06/01/2021,Austria,141,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Voralberg ,07/01/2021,Austria,81,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,08/01/2021,Austria,84,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,09/01/2021,Austria,83,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,10/01/2021,Austria,63,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,11/01/2021,Austria,45,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,12/01/2021,Austria,59,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,13/01/2021,Austria,97,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,14/01/2021,Austria,75,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,15/01/2021,Austria,88,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,16/01/2021,Austria,78,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,17/01/2021,Austria,71,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,18/01/2021,Austria,73,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,19/01/2021,Austria,90,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,20/01/2021,Austria,110,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,21/01/2021,Austria,264,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Voralberg ,22/01/2021,Austria,85,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,01/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,02/08/2020,Austria,6,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,03/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,04/08/2020,Austria,7,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,05/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,06/08/2020,Austria,1,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,07/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,08/08/2020,Austria,1,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,09/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,10/08/2020,Austria,13,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,11/08/2020,Austria,27,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,12/08/2020,Austria,20,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,13/08/2020,Austria,60,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,14/08/2020,Austria,38,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,15/08/2020,Austria,13,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,16/08/2020,Austria,20,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,17/08/2020,Austria,35,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,18/08/2020,Austria,20,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,19/08/2020,Austria,21,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,20/08/2020,Austria,31,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,21/08/2020,Austria,40,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,22/08/2020,Austria,25,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,23/08/2020,Austria,11,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,24/08/2020,Austria,25,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,25/08/2020,Austria,34,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,26/08/2020,Austria,43,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,27/08/2020,Austria,29,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,28/08/2020,Austria,40,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,29/08/2020,Austria,37,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,30/08/2020,Austria,19,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,31/08/2020,Austria,38,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Tirol,01/09/2020,Austria,50,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,02/09/2020,Austria,62,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,03/09/2020,Austria,47,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,04/09/2020,Austria,35,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,05/09/2020,Austria,19,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,06/09/2020,Austria,34,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,07/09/2020,Austria,56,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,08/09/2020,Austria,76,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,09/09/2020,Austria,73,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,10/09/2020,Austria,70,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,11/09/2020,Austria,109,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,12/09/2020,Austria,51,1,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,13/09/2020,Austria,38,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Tirol,14/09/2020,Austria,102,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,15/09/2020,Austria,87,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,16/09/2020,Austria,69,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,17/09/2020,Austria,66,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,18/09/2020,Austria,89,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,19/09/2020,Austria,55,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,20/09/2020,Austria,24,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,21/09/2020,Austria,60,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,22/09/2020,Austria,71,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,23/09/2020,Austria,56,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,24/09/2020,Austria,60,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Tirol,25/09/2020,Austria,58,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,26/09/2020,Austria,53,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,27/09/2020,Austria,34,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,28/09/2020,Austria,61,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,29/09/2020,Austria,66,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,30/09/2020,Austria,80,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,01/10/2020,Austria,85,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,02/10/2020,Austria,111,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,03/10/2020,Austria,76,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,04/10/2020,Austria,97,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,05/10/2020,Austria,74,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Tirol,06/10/2020,Austria,132,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,07/10/2020,Austria,93,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,08/10/2020,Austria,113,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,09/10/2020,Austria,109,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,10/10/2020,Austria,125,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,11/10/2020,Austria,120,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,12/10/2020,Austria,154,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,13/10/2020,Austria,203,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,14/10/2020,Austria,209,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,15/10/2020,Austria,268,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,16/10/2020,Austria,220,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,17/10/2020,Austria,165,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,18/10/2020,Austria,97,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,19/10/2020,Austria,262,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,20/10/2020,Austria,250,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,21/10/2020,Austria,277,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,22/10/2020,Austria,505,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Tirol,23/10/2020,Austria,432,2,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,0,0,0
Tirol,24/10/2020,Austria,280,1,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,0,0,0
Tirol,25/10/2020,Austria,319,2,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,0,0,0
Tirol,26/10/2020,Austria,364,0,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,0,0,0
Tirol,27/10/2020,Austria,540,2,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,28/10/2020,Austria,583,2,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,29/10/2020,Austria,560,3,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,30/10/2020,Austria,728,4,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,31/10/2020,Austria,448,6,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,01/11/2020,Austria,465,2,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,1,1,0
Tirol,02/11/2020,Austria,793,3,1500,1000,12,0,1500,1000,12,0,3,1,0,0,0,0,0,0,0,0
Tirol,03/11/2020,Austria,795,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,04/11/2020,Austria,820,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,05/11/2020,Austria,775,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,06/11/2020,Austria,1004,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,07/11/2020,Austria,517,11,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,08/11/2020,Austria,740,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,09/11/2020,Austria,820,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,10/11/2020,Austria,988,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,11/11/2020,Austria,1010,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,12/11/2020,Austria,677,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,13/11/2020,Austria,769,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,14/11/2020,Austria,535,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,15/11/2020,Austria,603,13,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,16/11/2020,Austria,825,9,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,17/11/2020,Austria,769,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,18/11/2020,Austria,685,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,19/11/2020,Austria,799,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,20/11/2020,Austria,606,8,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,21/11/2020,Austria,616,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,22/11/2020,Austria,380,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,23/11/2020,Austria,596,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
